solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
1_10_6,print_S,328882.588726744,3811930.59868693,0.023093979819777,41434.0282465971,0.0130994159830039,3811930.59868693,0.023093979819777,41434.0282465971,0.0130994159830039,TRUE,0.0848043521333921,0.254541763020352,0,0.0578145059727038,0.290514951623116,0.935902928209769,266561.544311441,6,10,1,1,60,2,2793216,77589.3333333333,0.0848043521333921,0.254541763020352,1.33267708291891,1.36471028330317,0.732756257672203,103401.52641229,1.19195065504755
1_10_6,search_clicks_P,105662.659933363,3261629.94294968,0.0197600701618247,35452.4993798878,0.0112083487091912,3261629.94294968,0.0197600701618247,35452.4993798878,0.0112083487091912,TRUE,0.111321014032676,0.217795422688011,0,0.0578145059727038,0.290514951623116,0.935902928209769,266561.544311441,6,10,1,1,60,2,3666600,47618.1818181818,0.111321014032676,0.217795422688011,0.928741727988673,0.889551612651961,1.12416186512075,44224.992465497,0.795340440447035
1_10_6,season,0.381825361014577,-3080048.94618226,-0.0186599903554278,-33478.7928932855,-0.0105843591192222,-3080048.94618226,-0.0186599903554278,-33478.7928932855,-0.0105843591192222,FALSE,,,0,0.0578145059727038,0.290514951623116,0.935902928209769,266561.544311441,6,10,1,1,60,2,,,,,,,,,
1_10_6,trend,0.236893026258427,65829373.245623,0.398816866657188,715536.665713294,0.226217744977278,65829373.245623,0.398816866657188,715536.665713294,0.226217744977278,TRUE,,,0,0.0578145059727038,0.290514951623116,0.935902928209769,266561.544311441,6,10,1,1,60,2,,,,,,,,,
1_10_6,tv_S,579701.940055046,4924932.19759594,0.0298369243197209,53531.8717129993,0.0169241631961036,4924932.19759594,0.0298369243197209,53531.8717129993,0.0169241631961036,TRUE,0.311135800761756,0.32886247319497,0,0.0578145059727038,0.290514951623116,0.935902928209769,266561.544311441,6,10,1,1,60,2,10247935.1,256198.3775,0.311135800761756,0.32886247319497,0.215456176930252,0.48057800420652,2.08082765180045,55199.5229518836,0.366545387820224
1_11_4,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,,,,,,,,,
1_11_4,competitor_sales_B,0.149095846747924,72977178.3514373,0.442194060153582,793230.199472144,0.252369163005998,72977178.3514373,0.442194060153582,793230.199472144,0.252369163005998,TRUE,,,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,,,,,,,,,
1_11_4,events,0.922864624069788,1127520.38344634,0.0068320374605473,1127520.38344634,0.358724838807083,1127520.38344634,0.0068320374605473,1127520.38344634,0.358724838807083,TRUE,,,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,,,,,,,,,
1_11_4,facebook_I,113298.601935253,1808579.79547601,0.0109588128910923,19658.4760377827,0.00625441788137936,1808579.79547601,0.0109588128910923,19658.4760377827,0.00625441788137936,TRUE,0.181827675117088,0.104261681184628,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,5988890.41190929,136111.145725211,0.181827675117088,0.104261681184628,0.264858686534518,0.30198912838337,3.31137748353152,36050.2192794878,0.000361729922587983
1_11_4,holiday,1.00052556439075,4532574.84328188,0.0274644446137499,283285.927705118,0.0901284803754233,4532574.84328188,0.0274644446137499,283285.927705118,0.0901284803754233,TRUE,,,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,,,,,,,,,
1_11_4,newsletter,444927.470069655,5166173.09725678,0.0313036364098776,56154.055404965,0.0178656233352864,5166173.09725678,0.0313036364098776,56154.055404965,0.0178656233352864,TRUE,,,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,,,,,,,,,
1_11_4,ooh_S,198188.443145182,2979060.69936446,0.0180511630602117,32381.0945583094,0.0103021666804122,2979060.69936446,0.0180511630602117,32381.0945583094,0.0103021666804122,TRUE,0.310911157955088,0.171737999973091,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,10240536,262577.846153846,0.310911157955088,0.171737999973091,0.223126017105053,0.290908669171659,3.43750498342805,58587.9489923311,0.260132104958757
1_11_4,print_S,290901.262927082,3418880.18296704,0.0207161820097288,37161.741119207,0.011823147313782,3418880.18296704,0.0207161820097288,37161.741119207,0.011823147313782,TRUE,0.0848043521333921,0.197092877260156,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,2793216,77589.3333333333,0.0848043521333921,0.197092877260156,1.0619305646259,1.2239941998639,0.816997335535735,82394.4845556142,1.43557646001864
1_11_4,search_clicks_P,91819.1485884979,3244063.07161404,0.0196569044383046,35261.5551262396,0.0112185960133903,3244063.07161404,0.0196569044383046,35261.5551262396,0.0112185960133903,TRUE,0.111321014032676,0.187014955359725,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,3666600,47618.1818181818,0.111321014032676,0.187014955359725,0.683437067974421,0.884760560632205,1.13024929511489,32544.0305640911,0.76510456268079
1_11_4,season,0.359421559745731,-2899325.47536506,-0.0175680196551905,-31514.4073409246,-0.0100264268916536,-2899325.47536506,-0.0175680196551905,-31514.4073409246,-0.0100264268916536,FALSE,,,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,,,,,,,,,
1_11_4,trend,0.240326953506479,66783615.2597538,0.404665111073915,725908.861519063,0.230950626844656,66783615.2597538,0.404665111073915,725908.861519063,0.230950626844656,TRUE,,,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,,,,,,,,,
1_11_4,tv_S,386030.388753245,5895959.82178135,0.0357256675441815,64086.5198019712,0.0203893666342425,5895959.82178135,0.0357256675441815,64086.5198019712,0.0203893666342425,TRUE,0.311135800761756,0.3398924862224,0,0.0589329274093704,0.211070803061109,0.933399025927473,292550.965809729,4,11,1,1,64,2,10247935.1,256198.3775,0.311135800761756,0.3398924862224,0.259468752040124,0.575331495003452,1.73812838108924,66475.4732846297,0.488038055787911
1_12_1,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,,,,,,,,,
1_12_1,competitor_sales_B,0.153932351548623,75344477.5159469,0.456478058475587,818961.712129857,0.25762395655372,75344477.5159469,0.456478058475587,818961.712129857,0.25762395655372,TRUE,,,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,,,,,,,,,
1_12_1,events,0.943609862299442,1152866.11493644,0.00698469354594828,1152866.11493644,0.362661557320213,1152866.11493644,0.00698469354594828,1152866.11493644,0.362661557320213,TRUE,,,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,,,,,,,,,
1_12_1,facebook_I,9707.50213019619,105925.058844587,0.000641751947845881,1151.35933526724,0.000362187563805884,105925.058844587,0.000641751947845881,1151.35933526724,0.000362187563805884,TRUE,0.181827675117088,0.00739696017085144,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,5988890.41190929,136111.145725211,0.181827675117088,0.00739696017085144,0.0147808025760218,0.0176869255503403,56.5389387292785,2011.83197336049,6.79708703046345e-05
1_12_1,holiday,1.04525484463817,4735207.15736077,0.0286884751336188,295950.447335048,0.0930982780477154,4735207.15736077,0.0286884751336188,295950.447335048,0.0930982780477154,TRUE,,,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,,,,,,,,,
1_12_1,newsletter,269835.92705174,5902686.41341933,0.0357617030819225,64159.6349284709,0.0201829447659136,5902686.41341933,0.0357617030819225,64159.6349284709,0.0201829447659136,TRUE,,,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,,,,,,,,,
1_12_1,ooh_S,264719.082497117,2325348.6950324,0.0140882343681057,25275.5292938305,0.00795102110907178,2325348.6950324,0.0140882343681057,25275.5292938305,0.00795102110907178,TRUE,0.310911157955088,0.162383782158032,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,10240536,262577.846153846,0.310911157955088,0.162383782158032,0.181280763418007,0.227072947649655,4.40387113634899,47600.3124074252,0.263334589013539
1_12_1,print_S,342323.791022184,4351176.86473794,0.0263618095550411,47295.4007036733,0.0148778973126669,4351176.86473794,0.0263618095550411,47295.4007036733,0.0148778973126669,TRUE,0.0848043521333921,0.303851442858478,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,2793216,77589.3333333333,0.0848043521333921,0.303851442858478,1.40001944904208,1.55776598184242,0.641944946581303,108626.575704876,1.10211629535479
1_12_1,search_clicks_P,99893.0462438685,3149598.01222437,0.0190819875988184,34234.7610024389,0.0107693613150511,3149598.01222437,0.0190819875988184,34234.7610024389,0.0107693613150511,TRUE,0.111321014032676,0.219942771849659,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,3666600,47618.1818181818,0.111321014032676,0.219942771849659,0.81146474966094,0.858996894186542,1.16414856301313,38640.4759884,0.808653831882111
1_12_1,season,0.391053578373532,-3154489.68284801,-0.0191116240152167,-34287.9313353044,-0.0107860873125199,-3154489.68284801,-0.0191116240152167,-34287.9313353044,-0.0107860873125199,FALSE,,,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,,,,,,,,,
1_12_1,trend,0.240224877485541,66755249.7118611,0.404439818101781,725600.540346316,0.228254971279896,66755249.7118611,0.404439818101781,725600.540346316,0.228254971279896,TRUE,,,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,,,,,,,,,
1_12_1,tv_S,690813.188219348,4388031.02323213,0.0265850922065482,47695.9893829579,0.0150039120444662,4388031.02323213,0.0265850922065482,47695.9893829579,0.0150039120444662,TRUE,0.311135800761756,0.30642504296298,0,0.0569775309081985,0.335095450794589,0.937745349033038,242880.951389214,1,12,1,1,67,1,10247935.1,256198.3775,0.311135800761756,0.30642504296298,0.251040273292586,0.428186847439357,2.33542904454025,64316.1107047172,0.395939779657056
1_12_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,,,,,,,,,
1_12_2,competitor_sales_B,0.146150339517387,71535456.0554314,0.433262798349535,777559.304950342,0.249693678087319,71535456.0554314,0.433262798349535,777559.304950342,0.249693678087319,TRUE,,,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,,,,,,,,,
1_12_2,events,0.899302297534405,1098732.84217847,0.0066546030750389,1098732.84217847,0.352830508042596,1098732.84217847,0.0066546030750389,1098732.84217847,0.352830508042596,TRUE,,,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,,,,,,,,,
1_12_2,facebook_I,43936.2746996234,579038.592543127,0.0035070144903139,6293.89774503398,0.00202112747858298,579038.592543127,0.0035070144903139,6293.89774503398,0.00202112747858298,TRUE,0.181827675117088,0.0314371562796424,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,5988890.41190929,136111.145725211,0.181827675117088,0.0314371562796424,0.0701656894470453,0.0966854546865093,10.3428173683661,9550.3323812367,0.000287721491986304
1_12_2,holiday,0.994472347570829,4505152.59715906,0.0272859799722855,281572.037322442,0.090419801033788,4505152.59715906,0.0272859799722855,281572.037322442,0.090419801033788,TRUE,,,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,,,,,,,,,
1_12_2,newsletter,274339.33318847,6289648.82231583,0.038093988626854,68365.7480686504,0.0219539461257461,6289648.82231583,0.038093988626854,68365.7480686504,0.0219539461257461,TRUE,,,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,,,,,,,,,
1_12_2,ooh_S,257750.969638307,6029506.75203999,0.0365184079630665,65538.1168699999,0.021045923252416,6029506.75203999,0.0365184079630665,65538.1168699999,0.021045923252416,TRUE,0.310911157955088,0.32735390782942,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,10240536,262577.846153846,0.310911157955088,0.32735390782942,0.370355060785991,0.588788199371594,1.69840360433053,97247.0341733624,0.149816562538035
1_12_2,print_S,270309.431204405,3205654.05634167,0.0194154161247663,34844.0658298008,0.0111892982325191,3205654.05634167,0.0194154161247663,34844.0658298008,0.0111892982325191,TRUE,0.0848043521333921,0.174041331347318,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,2793216,77589.3333333333,0.0848043521333921,0.174041331347318,1.0921860512455,1.14765705779348,0.871340435027368,84741.9875921043,1.69102172575367
1_12_2,search_clicks_P,94595.379100478,3045311.59333998,0.0184442833740288,33101.2129710868,0.0106296247286632,3045311.59333998,0.0184442833740288,33101.2129710868,0.0106296247286632,TRUE,0.111321014032676,0.16533602028073,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,3666600,47618.1818181818,0.111321014032676,0.16533602028073,0.784160720333495,0.830554626449568,1.20401472480476,37340.3077555168,0.457865040116303
1_12_2,season,0.370158913419848,-2985939.87620232,-0.0180846916732372,-32455.8682195905,-0.0104223884399203,-2985939.87620232,-0.0180846916732372,-32455.8682195905,-0.0104223884399203,FALSE,,,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,,,,,,,,,
1_12_2,trend,0.238394895621316,66246722.4619228,0.401230969060949,720073.070238291,0.23123341493664,66246722.4619228,0.401230969060949,720073.070238291,0.23123341493664,TRUE,,,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,,,,,,,,,
1_12_2,tv_S,560162.12876607,5559413.01375984,0.0336712306363989,60428.4023234765,0.0194050665216498,5559413.01375984,0.0336712306363989,60428.4023234765,0.0194050665216498,TRUE,0.311135800761756,0.30183158426289,0,0.060699812900479,0.183997554286701,0.929345592850369,321074.323819979,2,12,1,1,68,2,10247935.1,256198.3775,0.311135800761756,0.30183158426289,0.115227637916399,0.542491044245571,1.84334840290437,29521.133877339,0.236659145844897
1_13_3,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,,,,,,,,,
1_13_3,competitor_sales_B,0.148604911488835,72736882.7916145,0.440727960324358,790618.291213201,0.251502595355222,72736882.7916145,0.440727960324358,790618.291213201,0.251502595355222,TRUE,,,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,,,,,,,,,
1_13_3,events,0.921503698940738,1125857.65764309,0.00682180662718478,1125857.65764309,0.358145170741352,1125857.65764309,0.00682180662718478,1125857.65764309,0.358145170741352,TRUE,,,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,,,,,,,,,
1_13_3,facebook_I,97425.6868965113,1252285.19184452,0.0075878574550305,13611.7955635274,0.00433003125492913,1252285.19184452,0.0075878574550305,13611.7955635274,0.00433003125492913,TRUE,0.181827675117088,0.0819742573221667,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,5988890.41190929,136111.145725211,0.181827675117088,0.0819742573221667,0.194592781253684,0.209101370323001,4.78236942424284,26486.2464062944,0.00044977926518186
1_13_3,holiday,1.00928301877763,4572247.81002846,0.027704204168118,285765.488126779,0.0909045018634102,4572247.81002846,0.027704204168118,285765.488126779,0.0909045018634102,TRUE,,,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,,,,,,,,,
1_13_3,newsletter,333367.214801761,4590785.22470623,0.0278165262342701,49899.8393989808,0.0158735754739428,4590785.22470623,0.0278165262342701,49899.8393989808,0.0158735754739428,TRUE,,,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,,,,,,,,,
1_13_3,ooh_S,259316.968316761,1752181.45550727,0.0106168332951011,19045.4506033398,0.00605852446077289,1752181.45550727,0.0106168332951011,19045.4506033398,0.00605852446077289,TRUE,0.310911157955088,0.114697334476438,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,10240536,262577.846153846,0.310911157955088,0.114697334476438,0.140113877799987,0.171102514117158,5.84444948199461,36790.8002489837,0.24449263662973
1_13_3,print_S,341478.339501381,3582431.6028087,0.021706701094557,38939.4739435729,0.0123869873331006,3582431.6028087,0.021706701094557,38939.4739435729,0.0123869873331006,TRUE,0.0848043521333921,0.234505024861912,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,2793216,77589.3333333333,0.0848043521333921,0.234505024861912,0.977724880619659,1.28254728700133,0.779698347292956,75861.0216706923,1.20322292287892
1_13_3,search_clicks_P,115429.730936617,3399803.83897841,0.0206001213407597,36954.3895541131,0.0117555146218102,3399803.83897841,0.0206001213407597,36954.3895541131,0.0117555146218102,TRUE,0.111321014032676,0.222550259762162,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,3666600,47618.1818181818,0.111321014032676,0.222550259762162,0.861082309243562,0.927236087650251,1.07847398663499,41003.1739619798,1.00715180303087
1_13_3,season,0.376976103108379,-3040931.71294227,-0.0184256401964646,-33053.6055754595,-0.0105146411112239,-3040931.71294227,-0.0184256401964646,-33053.6055754595,-0.0105146411112239,FALSE,,,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,,,,,,,,,
1_13_3,trend,0.251097630382062,69776640.9277077,0.422791236771272,758441.749214214,0.241266955840882,69776640.9277077,0.422791236771272,758441.749214214,0.241266955840882,TRUE,,,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,,,,,,,,,
1_13_3,tv_S,734061.133111373,5289864.39346938,0.0320523928858137,57498.5260159715,0.0182907841658029,5289864.39346938,0.0320523928858137,57498.5260159715,0.0182907841658029,TRUE,0.311135800761756,0.346273123577321,0,0.0588046052399183,0.290667228192318,0.933688747727947,292550.965809729,3,13,1,1,75,3,10247935.1,256198.3775,0.311135800761756,0.346273123577321,0.260638951801086,0.516188319095559,1.93727746833201,66775.2765647389,0.39305225010321
1_13_6,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,,,,,,,,,
1_13_6,competitor_sales_B,0.151785008705378,74293428.6432166,0.450060192097584,807537.26786105,0.255547376000585,74293428.6432166,0.450060192097584,807537.26786105,0.255547376000585,TRUE,,,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,,,,,,,,,
1_13_6,events,0.935583553113161,1143059.88011571,0.00692451214890712,1143059.88011571,0.361724423875599,1143059.88011571,0.00692451214890712,1143059.88011571,0.361724423875599,TRUE,,,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,,,,,,,,,
1_13_6,facebook_I,68823.1446087632,1778363.9425394,0.0107731037887935,19330.0428536891,0.00611704490409857,1778363.9425394,0.0107731037887935,19330.0428536891,0.00611704490409857,TRUE,0.181827675117088,0.10435008722314,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,5988890.41190929,136111.145725211,0.181827675117088,0.10435008722314,0.216157197044179,0.296943810994271,3.36764048609618,29421.4037464334,0.000181235162017401
1_13_6,holiday,1.00517805618048,4553651.53336882,0.0275854449213195,284603.220835551,0.0900634672607513,4553651.53336882,0.0275854449213195,284603.220835551,0.0900634672607513,TRUE,,,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,,,,,,,,,
1_13_6,newsletter,329932.793135207,3338281.84623246,0.0202228891091626,36285.6722416571,0.0114827001759729,3338281.84623246,0.0202228891091626,36285.6722416571,0.0114827001759729,TRUE,,,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,,,,,,,,,
1_13_6,ooh_S,271541.281491649,3818207.44395113,0.0231302176662966,41502.2548255558,0.0131335019953572,3818207.44395113,0.0231302176662966,41502.2548255558,0.0131335019953572,TRUE,0.310911157955088,0.224043161403401,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,10240536,262577.846153846,0.310911157955088,0.224043161403401,0.280012678981075,0.372852304210554,2.68202714240245,73525.126142619,0.218713264010148
1_13_6,print_S,216493.541473734,3531584.76179243,0.021393893717494,38386.7908890482,0.0121476049158233,3531584.76179243,0.021393893717494,38386.7908890482,0.0121476049158233,TRUE,0.0848043521333921,0.207224836892906,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,2793216,77589.3333333333,0.0848043521333921,0.207224836892906,1.41004023674284,1.26434359598128,0.790924241779297,109404.081942053,1.41285336420697
1_13_6,search_clicks_P,127165.586528704,3507471.69933345,0.0212478198355836,38124.6923840593,0.012064663127414,3507471.69933345,0.0212478198355836,38124.6923840593,0.012064663127414,TRUE,0.111321014032676,0.205809940813075,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,3666600,47618.1818181818,0.111321014032676,0.205809940813075,0.90920961847781,0.956600583465186,1.04536837765413,43294.9089235161,1.19347860550624
1_13_6,season,0.374870269673254,-3023944.70601466,-0.0183186744795051,-32868.9641958115,-0.01040147357452,-3023944.70601466,-0.0183186744795051,-32868.9641958115,-0.01040147357452,FALSE,,,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,,,,,,,,,
1_13_6,trend,0.243724204189098,67727665.3515917,0.410285628690545,736170.275560779,0.232963096189333,67727665.3515917,0.410285628690545,736170.275560779,0.232963096189333,TRUE,,,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,,,,,,,,,
1_13_6,tv_S,454171.535254735,4406657.30866315,0.0266949725038197,47898.4490072082,0.0151575951295861,4406657.30866315,0.0266949725038197,47898.4490072082,0.0151575951295861,TRUE,0.311135800761756,0.258571973667477,0,0.0580482033063584,0.200565983512737,0.935383695565535,266561.544311441,6,13,1,1,78,1,10247935.1,256198.3775,0.311135800761756,0.258571973667477,0.147016356648734,0.430004412173058,2.32555753311095,37665.352039367,0.3123764313641
1_15_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,,,,,,,,,
1_15_2,competitor_sales_B,0.149498441281662,73174234.2301406,0.443289684590845,795372.11119718,0.253836576602424,73174234.2301406,0.443289684590845,795372.11119718,0.253836576602424,TRUE,,,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,,,,,,,,,
1_15_2,events,0.914157078860651,1116881.84074244,0.00676607284130658,1116881.84074244,0.356443806530692,1116881.84074244,0.00676607284130658,1116881.84074244,0.356443806530692,TRUE,,,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,,,,,,,,,
1_15_2,facebook_I,62028.47485098,743883.06113795,0.00450644534942721,8085.68544715163,0.00258048111631637,743883.06113795,0.00450644534942721,8085.68544715163,0.00258048111631637,TRUE,0.181827675117088,0.0438066795600163,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,5988890.41190929,136111.145725211,0.181827675117088,0.0438066795600163,0.115619272877593,0.1242104981014,8.05084928637551,15737.0716992851,0.000294303275950369
1_15_2,holiday,1.00220399067607,4540178.43985942,0.0275044117614071,283761.152491214,0.0905600768585051,4540178.43985942,0.0275044117614071,283761.152491214,0.0905600768585051,TRUE,,,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,,,,,,,,,
1_15_2,newsletter,299360.786508584,6385596.82398959,0.0386839607111965,69408.6611303216,0.0221512128472289,6385596.82398959,0.0386839607111965,69408.6611303216,0.0221512128472289,TRUE,,,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,,,,,,,,,
1_15_2,ooh_S,233074.061337332,4970308.06202898,0.0301101380331032,54025.0876307497,0.0172416697817002,4970308.06202898,0.0301101380331032,54025.0876307497,0.0172416697817002,TRUE,0.310911157955088,0.292697473517939,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,10240536,262577.846153846,0.310911157955088,0.292697473517939,0.32744659111542,0.485356241316761,2.06034231122077,85980.2206255061,0.156636495623388
1_15_2,print_S,286393.204472613,2805547.18612018,0.0169960115103969,30495.078110002,0.00973225754548416,2805547.18612018,0.0169960115103969,30495.078110002,0.00973225754548416,TRUE,0.0848043521333921,0.165216433863764,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,2793216,77589.3333333333,0.0848043521333921,0.165216433863764,0.841981530132524,1.00441469120905,0.995604712627473,65328.7856019625,1.62019615458848
1_15_2,search_clicks_P,106031.72792728,3449871.05026681,0.020899327008221,37498.5983724654,0.0119673743952736,3449871.05026681,0.020899327008221,37498.5983724654,0.0119673743952736,TRUE,0.111321014032676,0.203160151800243,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,3666600,47618.1818181818,0.111321014032676,0.203160151800243,0.789929809590929,0.940891029909674,1.06282233352358,37615.0212967026,0.6990863642568
1_15_2,season,0.371694790754239,-2998329.25063435,-0.0181638857146487,-32590.5353329821,-0.0104010057708871,-2998329.25063435,-0.0181638857146487,-32590.5353329821,-0.0104010057708871,FALSE,,,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,,,,,,,,,
1_15_2,trend,0.23704394628444,65871311.8829886,0.399048563683741,715992.520467268,0.228503222214811,65871311.8829886,0.399048563683741,715992.520467268,0.228503222214811,TRUE,,,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,,,,,,,,,
1_15_2,tv_S,540631.052280605,5011432.54111813,0.0303592702250037,54472.0928382405,0.017384327878452,5011432.54111813,0.0303592702250037,54472.0928382405,0.017384327878452,TRUE,0.311135800761756,0.295119261258038,0,0.0599169745683033,0.185845616486151,0.931156284054986,292550.965809729,2,15,1,1,86,2,10247935.1,256198.3775,0.311135800761756,0.295119261258038,0.15003703120304,0.489018762532769,2.04491131346518,38439.2439591358,0.289580869161
1_15_5,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0605158631160735,0.126930843543221,0.929773178009291,321074.323819979,5,15,1,1,89,1,,,,,,,,,
1_15_5,competitor_sales_B,0.142105611552588,69555703.8322242,0.421375924431216,756040.259045915,0.24307193267141,69555703.8322242,0.421375924431216,756040.259045915,0.24307193267141,TRUE,,,0,0.0605158631160735,0.126930843543221,0.929773178009291,321074.323819979,5,15,1,1,89,1,,,,,,,,,
